runid,date,location,short_name,long_name,census2019,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose1_recip,administered_dose1_pop_pct,administered_dose2_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_moderna,distributed_pfizer,distributed_janssen,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,administered_dose1,administered_dose1_per_100k,administered_dose2,administered_dose2_per_100k,recip_administered,census2019_18plus_pop,mmwr_week,ratio_admin_dist,administered_dose_other,administered_dose_other_per_100k,skipped,skip_n
1944,2021-05-05,VA,VAA,Virginia,8535519,Report,8472005,6947022,99256,81390,2883370,3834642,227132,1878,4129315,48.4,32.4,4051199,60.7,6844398,102543,126928,1142151,84,2087491,153616,623443,2764163,2739907,41,3490600,4523805,457600,0,1199668,1563908,225698,587,1198201,1541121,225023,585,473425,460662,49077,372,2989861,35,2964930,44.4,983536,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,VA2,VA2,Veterans Health,0,Report,6237435,4995001,0,0,2611996,2262963,120040,2,2696390,0,0,2695928,0,4994386,0,0,1437773,0,2740044,0,0,2296508,2296356,0,2984700,2732535,520200,0,1224736,1071771,119969,1,1224710,1071645,119951,1,751136,550599,41525,1,2416477,0,2416307,0,1343261,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,VI,VIA,Virgin Islands,104680,Report,66180,63661,63221,60815,20930,42341,390,0,34148,32.6,25.6,33767,41.4,62994,77151,81053,11357,63.8,20884,117352,371881,26804,26572,32.5,21700,43680,800,0,9208,17596,409,0,9199,17373,407,0,3996,5397,168,0,27213,26,26979,33,9561,53.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,VT,VTA,Vermont,623989,Report,717650,599965,115010,96150,264912,307532,26989,532,364642,58.4,35.9,360300,70.6,594540,116580,140720,119680,95.7,231567,185196,573941,224160,223174,43.8,315800,356850,45000,0,100681,123298,26538,181,100662,122331,26519,181,52486,53511,769,120,250698,40.2,249693,49,106886,85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,WA,WAA,Washington,7614893,Report,7647410,6099153,100427,80095,2610740,3279819,204878,3716,3656965,48,31.4,3603362,60.5,6031535,101339,128488,1036416,85.7,1958773,161919,632162,2392842,2379381,40,3203200,4016610,427600,0,1063826,1328080,204920,936,1063635,1314811,204805,935,434313,468018,37933,614,2597762,34.1,2584186,43.4,940878,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,WI,WIA,Wisconsin,5822434,Report,5462795,4786435,93823,82207,2051412,2557619,176923,481,2701279,46.4,34,2659730,58.4,4725162,103717,119908,883426,86.8,1733080,170370,537020,1981150,1963753,43.1,2361100,2812095,289600,0,871363,1109577,170347,210,871208,1092338,170257,207,403442,402918,17221,85,2151497,37,2134010,46.8,823666,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,WV,WVA,West Virginia,1792147,Report,1665175,1189041,92915,66347,574283,595330,19428,0,645399,36,29.9,636053,44.4,1173787,81935,116236,259764,70.8,492753,134261,453713,535669,530188,37,763900,800475,100800,0,261122,274472,20417,75,260998,269115,20392,75,121963,110386,3375,43,556086,31,550580,38.4,235767,64.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,WY,WYA,Wyoming,578759,Report,485195,363149,83834,62746,176636,174643,11670,200,198821,34.4,26.7,197050,44.3,360371,80978,109026,72883,73.5,137852,138993,489211,154347,153449,34.5,234800,218595,31800,0,75951,78359,10983,37,75942,77470,10979,37,34616,30119,1803,15,165330,28.6,164428,36.9,66553,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,LTC,LTC,Long Term Care,NA,NA,NA,7804017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,US,USA,United States,331996199,Report,318474035,247769049,95927,74630,107477821,131657484,8449067,184677,147894671,44.5,29.5,145701541,56.4,244816355,94842,123377,45339719,82.9,82916221,151592,582252,97792513,97040954,37.6,133760900,165920235,18792900,0,43793335,53951349,8377861,46043,43724661,53268585,8356447,45948,18413391,18233055,1536572,19277,106168588,32,105395641,40.8,38202296,69.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,AK,AKA,Alaska,731545,Report,772405,563184,105585,76986,251926,296274,14907,77,308846,42.2,34.2,301403,54.6,550248,99762,140040,71543,78.1,134853,147239,843347,249927,244456,44.3,333300,385905,53200,0,114627,135281,13827,19,114368,130069,13764,19,38206,26796,1563,10,263754,36.1,258220,46.8,66575,72.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,AL,ALA,Alabama,4903185,Report,4145390,2644674,84545,53938,1264353,1304895,75426,0,1609919,32.8,22.5,1599359,41.9,2630522,68954,108664,621096,73.1,1080809,127178,487786,1102606,1098759,28.8,1827400,2067390,250600,0,527340,575207,77187,59,527244,571456,77152,59,266659,214278,23660,39,1179793,24.1,1175911,30.8,504636,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,AR,ARA,Arkansas,3017804,Report,2645650,1834452,87668,60788,864803,913193,56002,454,1085254,36,24.6,1070997,46.2,1814375,78285,114152,385154,73.5,688285,131382,505009,741097,735184,31.7,1168800,1316250,160600,0,361475,379514,54695,108,361214,373864,54434,106,178563,122652,8820,73,795792,26.4,789618,34.1,310108,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,AS,ASA,American Samoa,55689,Report,54030,39125,97021,70256,8805,30298,22,0,21904,39.3,31.1,21144,48.7,37815,87057,124387,2466,26,4573,48305,570719,17324,16777,38.6,15600,37830,600,0,3851,13473,29,0,3841,12936,29,0,874,1297,6,0,17353,31.2,16806,38.7,2177,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,AZ,AZA,Arizona,7278717,Report,6918625,5193862,95053,71357,2274006,2777430,139306,3120,3009821,41.4,28.1,2964712,52.6,5121843,90837,122704,1039949,79.5,1935049,147868,528691,2048657,2024256,35.9,2957300,3567525,393800,0,894007,1153622,134438,1028,893847,1129382,134350,1027,414154,404791,25680,673,2183095,30,2158606,38.3,845298,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,BP2,BP2,Bureau of Prisons,0,Report,168940,154102,0,0,59996,91318,2788,0,87107,0,0,87106,0,154101,0,0,3033,0,5699,0,0,66255,66255,0,65700,95940,7300,0,25026,41229,2774,0,25026,41229,2774,0,1281,1352,41,0,69029,0,69029,0,2674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,CA,CAA,California,39512223,Report,40533720,31468937,102585,79644,13830580,16518449,1116334,3574,19712296,49.9,29.3,19325672,63.1,30976425,101172,132387,5124925,87.8,9005563,154255,694295,11569310,11464428,37.4,16954500,21180120,2399100,0,5330587,6237909,1106863,814,5324177,6139439,1102955,812,2044556,1760020,115296,399,12676173,32.1,12567383,41,3920271,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,CO,COA,Colorado,5758736,Report,5598750,4602145,97222,79916,2067551,2385589,147793,1212,2722484,47.3,31.7,2669964,59.3,4529994,100684,124438,702305,83.4,1324741,157256,664609,1826593,1807031,40.2,2391900,2903550,303300,0,848640,977609,145883,344,847731,958960,145308,340,308452,291742,13148,151,1972476,34.3,1952339,43.4,613493,72.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,CT,CTA,Connecticut,3565287,Report,3955085,3336074,110933,93571,1360576,1848674,126565,259,1995763,56,37.1,1953176,68.8,3282301,115662,139369,571781,90.7,1086164,172340,627548,1321155,1310836,46.2,1614500,2110485,230100,0,564186,756911,126621,58,563914,746864,126513,58,202334,299668,12165,20,1447776,40.6,1437349,50.6,514187,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,DC,DCA,District of Columbia,705749,Report,875555,621149,124060,88013,242573,357619,20920,37,347171,49.2,27.8,344663,59.7,618574,107097,151590,67976,77.8,147682,169083,1002430,196166,195379,33.8,347700,481455,46400,0,79839,116296,24721,31,79829,115521,24706,29,28960,22094,1648,9,220887,31.3,220085,38.1,52711,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,DD2,DD2,Dept of Defense,0,Report,3821940,2993261,0,0,1328767,1592543,71552,399,1826465,0,0,1809163,0,2970685,0,0,164006,0,283104,0,0,1089085,1084162,0,1602300,2045940,173700,0,477333,611752,68637,0,477288,606874,68617,0,39849,70656,3221,0,1157722,0,1152779,0,113726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,DE,DEA,Delaware,973764,Report,1011365,787056,103861,80826,319365,433188,34265,238,464102,47.7,30.9,457918,59.5,777972,101010,131313,166777,88.3,308539,163329,535380,300415,298663,38.8,427000,527865,56500,0,123974,176333,33586,108,123939,174616,33562,108,57332,76291,6909,71,334001,34.3,332225,43.1,140603,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,FL,FLA,Florida,21477737,Report,21184875,15606003,98636,72661,6789833,8229842,561071,25257,9138942,42.6,27.6,9052175,52.5,15498198,89856,122826,3800518,84.5,7225934,160671,471054,5926754,5906765,34.2,8774000,10995075,1415800,0,2663863,3254689,554521,8202,2663205,3235359,554250,8201,1580664,1424238,130101,6416,6481275,30.2,6461015,37.5,3141419,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,FM,FMA,Federated States of Micronesia,103643,Report,63200,35663,60979,34409,35352,0,311,0,21130,20.4,14,21113,26.1,35642,44088,78177,1864,10.6,3264,18525,358704,14518,14514,18,61600,0,1600,0,14492,26,311,0,14488,26,311,0,1412,5,54,0,14829,14.3,14825,18.3,1471,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,GA,GAA,Georgia,10617423,Report,9721415,6503909,91561,61257,2927519,3430573,145378,439,3769478,35.5,24.4,3718010,45.8,6430104,79252,119817,1161323,76.6,2196990,144829,640851,2587713,2565538,31.6,4089400,5104515,527500,0,1207769,1379691,142421,253,1207542,1357745,142211,251,544878,403158,18490,141,2730134,25.7,2707749,33.4,966667,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,GU,GUA,Guam,165768,Report,140740,134018,84902,80847,52712,79983,1323,0,77693,46.9,33.5,75486,58.4,130706,101088,108848,13798,49,25685,91143,499414,55533,54430,42.1,53200,76440,11100,0,21211,34322,1329,0,21207,33223,1329,0,5002,6724,110,0,56862,34.3,55759,43.1,11836,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,HI,HIA,Hawaii,1415872,Report,1514400,1259768,106959,88975,443809,700422,21777,93760,763392,53.9,35.3,750405,67.2,1245034,111562,135698,232520,86.6,415159,154652,564132,499930,497626,44.6,615000,826800,72600,0,181788,300071,22226,18071,181629,297943,22146,18054,76614,105937,4714,1409,522156,36.9,519772,46.6,188674,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,IA,IAA,Iowa,3155070,Report,2856615,2461590,90540,78020,1118841,1248410,94217,122,1411697,44.7,32.8,1393651,57.4,2435786,100311,117642,473014,85.5,908202,164245,516610,1036054,1028551,42.4,1231900,1458015,166700,0,499705,536298,92614,51,499640,528860,92569,51,235985,194506,7786,39,1128668,35.8,1121120,46.2,438316,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,ID,IDA,Idaho,1787065,Report,1453795,1102927,81351,61717,490645,580274,31485,523,614283,34.4,26.3,614168,45.9,1102886,82375,108584,222765,76.6,425324,146325,500153,469528,469500,35.1,614600,748995,90200,0,213459,255915,31354,154,213455,255891,31344,154,95668,101480,6789,67,500882,28,500844,37.4,204004,70.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,IH2,IH2,Indian Health Svc,2082813,Report,1683715,1264250,80839,60699,709262,535018,19970,0,721957,34.7,25.7,703892,0,1234739,0,0,145479,0,263476,0,0,534712,523339,0,904700,705315,73700,0,300518,234194,19814,0,300350,222989,19783,0,67344,47653,2105,0,554526,26.6,543122,0,117102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,IL,ILA,Illinois,12671821,Report,12360865,9705012,97546,76587,4126550,5257073,316030,5359,6012435,47.4,29.1,5904688,59.9,9576183,97181,125441,1726361,84.5,3029045,148248,604966,3681578,3656336,37.1,5099000,6518265,743600,0,1612260,2067504,316496,1814,1610654,2043875,315193,1807,629091,668934,47795,1114,3998074,31.6,3971529,40.3,1346934,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,IN,INA,Indiana,6732219,Report,5610540,4277886,83339,63543,1780996,2349891,138491,8508,2473686,36.7,26,2444387,47.3,4238421,82072,108642,852532,78.5,1648493,151831,516747,1749818,1742725,33.7,2286500,2970240,353800,0,751022,996014,136885,2782,750950,988995,136805,2780,394106,373962,16523,1797,1886703,28,1879530,36.4,786388,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,KS,KSA,Kansas,2913314,Report,2765345,2059674,94921,70699,952616,1046824,59695,539,1252195,43,30.6,1236173,55.9,2039184,92143,124955,419416,88.2,737562,155117,581582,891572,884209,40,1232700,1386645,146000,0,422528,468879,59976,165,422455,461590,59940,164,170029,166972,11001,93,951548,32.7,944149,42.7,348095,73.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,KY,KYA,Kentucky,4467673,Report,4023755,3196561,90064,71549,1440953,1645498,109796,314,1855240,41.5,30.2,1834623,53,3167369,91416,116132,607347,80.9,1091589,145436,536098,1349245,1341084,38.7,1721600,2072655,229500,0,623508,725493,107098,244,623428,717413,107044,243,239028,260492,25738,152,1456343,32.6,1448128,41.8,525410,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,LA,LAA,Louisiana,4648794,Report,3687450,2733324,79321,58796,1271895,1368495,91958,976,1508110,32.4,25,1496643,42,2715459,76252,103546,552459,74.6,1067047,143997,497617,1163933,1157763,32.5,1586600,1873950,226900,0,546417,617028,88223,488,546314,610962,88151,487,240257,251419,15986,97,1252156,26.9,1245914,35,507759,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MA,MAA,Massachusetts,6892503,Report,7792680,6438914,113060,93419,2748177,3472789,217851,97,3977645,57.7,35.4,3904832,70.5,6346585,114565,140670,1072898,91.8,1934412,165429,666422,2437357,2417789,43.6,3211300,4185480,395900,0,1076079,1361259,218608,19,1075148,1342622,217969,19,420383,441868,54270,11,2655965,38.5,2635758,47.6,916532,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MD,MDA,Maryland,6045680,Report,6251320,4946283,103401,81815,2095233,2654578,193213,3259,2995467,49.5,32.4,2943415,62.5,4879636,103580,132696,815572,85,1481132,154382,651589,1960415,1946719,41.3,2533800,3376620,340900,0,863344,1096122,187000,949,863232,1082540,186903,947,352789,325566,39949,389,2147415,35.5,2133622,45.3,718693,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,ME,MEA,Maine,1344212,Report,1430130,1224746,106392,91113,540229,609408,74953,156,750419,55.8,35.9,740641,67.6,1213575,110791,130561,259507,91,479075,167940,501334,482747,481336,43.9,619200,720330,90600,0,223029,259668,74832,50,223002,258289,74802,45,109351,112457,17967,14,557579,41.5,556138,50.8,239789,84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MH,MHA,Marshall Islands,58413,Report,51300,27154,87823,46486,27119,0,35,0,14827,25.4,21.1,14786,32.5,27100,59479,112594,920,9.3,1690,17019,516616,12297,12282,27,40500,0,10800,0,12293,4,39,0,12278,4,39,0,770,0,3,0,12336,21.1,12321,27,773,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MI,MIA,Michigan,9986857,Report,9879700,7325604,98927,73352,3164131,3924484,235733,1256,4322662,43.3,30.9,4256059,54.3,7237799,92284,125970,1409108,79.8,2604063,147505,559629,3085661,3063177,39.1,4133700,5175300,570700,0,1383230,1701913,240201,518,1383003,1679658,240081,516,640531,581138,46481,354,3325862,33.3,3303258,42.1,1268504,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MN,MNA,Minnesota,5639632,Report,5176510,4509359,91788,79958,1907105,2403411,198605,238,2709898,48.1,32.3,2662118,61.4,4448594,102585,119371,807666,87.8,1489332,161817,562431,1820624,1807340,41.7,2157100,2737410,282000,0,814404,1006160,200823,60,814258,993022,200694,60,312219,385264,38213,25,2021447,35.8,2008034,46.3,735721,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MO,MOA,Missouri,6137428,Report,5369365,4096058,87486,66739,1617749,2354514,123444,351,2344903,38.2,26.6,2319025,48.6,4059817,85168,112640,808527,76.1,1517317,142869,505572,1632113,1624347,34.1,2223700,2860065,285600,0,676657,955399,124114,57,676524,947767,124002,56,317055,352031,25209,25,1756227,28.6,1748349,36.7,694320,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MP,MPA,Northern Mariana Islands,56882,Report,72330,41275,127158,72562,5480,35747,48,0,22653,39.8,32.7,22088,49.8,40411,91081,163023,2461,25.4,4712,48728,747983,18621,18322,41.3,20200,49530,2600,0,2268,16353,52,0,2268,16054,52,0,346,1903,41,0,18673,32.8,18374,41.4,2290,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MS,MSA,Mississippi,2976149,Report,2468665,1616672,82948,54321,779327,790718,45767,860,935532,31.4,22.8,929645,40.8,1608010,70602,108390,353813,72.7,637721,131031,507232,678953,676140,29.7,1095800,1218165,154700,0,340407,338520,44757,26,340331,335783,44720,26,160694,128391,12212,9,723710,24.3,720860,31.7,301306,61.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,MT,MTA,Montana,1068778,Report,1003745,774946,93915,72508,367149,384738,22859,200,441030,41.3,31,435391,51.8,766218,91196,119466,161512,78.2,299418,145041,486223,331113,328088,39,450700,489645,63400,0,162578,168474,22434,61,162519,165508,22419,61,70160,68769,5377,36,353547,33.1,350507,41.7,144342,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NC,NCA,North Carolina,10488084,Report,10101810,7227406,96317,68911,3005731,3979236,242110,329,4173701,39.8,28.4,4111286,50.2,7138395,87188,123383,1353770,77.3,2568811,146697,576886,2974258,2948110,36,4156500,5369910,575400,0,1259302,1714922,238545,34,1258143,1689933,237704,34,561708,605419,25795,25,3212803,30.6,3185814,38.9,1192947,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,ND,NDA,North Dakota,762062,Report,647200,567924,84927,74525,249876,296025,22023,0,300916,39.5,30.7,297319,51.1,561645,96521,111224,97256,81.2,187857,156750,540031,233946,231839,39.8,293600,319800,33800,0,107442,126503,19426,1,107350,124488,19355,1,42211,40260,2805,0,253372,33.2,251194,43.2,85276,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NE,NEA,Nebraska,1934408,Report,1812310,1463240,93688,75643,612160,795713,52852,2515,844553,43.7,31.7,831709,57,1446209,99169,124273,262822,84.1,504671,161516,580017,613538,609230,41.8,742700,970710,98900,0,263506,349296,53041,736,263446,345049,53011,735,116060,118546,3850,532,666579,34.5,662241,45.4,238988,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NH,NHA,New Hampshire,1359711,Report,1353385,1157226,99535,85108,496844,607839,52516,27,830096,61,26.2,821008,74.3,1146793,103833,122538,291290,99.9,451411,177816,533114,356857,355843,32.2,571800,679185,102400,0,181025,175817,53466,15,180879,174949,53443,15,82802,88904,12268,10,410323,30.2,409286,37.1,183984,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NJ,NJA,New Jersey,8882190,Report,9006975,7518475,101405,84647,3255700,3978988,283312,475,4660766,52.5,34.6,4589724,66.1,7424780,106930,129716,1270161,86.1,2227350,150952,610421,3068977,3045418,43.9,3711700,4782375,512900,0,1347171,1721781,285592,25,1346981,1698415,285480,22,502089,502024,65650,13,3354569,37.8,3330898,48,1069776,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NM,NMA,New Mexico,2096829,Report,2082125,1852022,99299,88325,829091,973439,47210,2282,1086281,51.8,36.8,1065074,65.7,1825286,112603,128448,329396,87.2,589942,156232,551401,771332,763915,47.1,896600,1059825,125700,0,341133,429554,46386,645,340951,422319,46306,645,126860,137954,12722,389,817718,39,810221,50,277925,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NV,NVA,Nevada,3080156,Report,2569060,2111052,83407,68537,885000,1151220,74832,0,1239579,40.2,26.8,1224255,51.3,2090624,87565,107604,381999,77,711741,143504,517985,824663,819765,34.3,1070600,1343160,155300,0,357961,466697,73931,5,357918,461842,73911,5,156069,155182,15000,4,898594,29.2,893676,37.4,326255,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,NY,NYA,New York State,19453561,Report,19347575,16178509,99455,83165,6919695,8645463,610358,2993,9460031,48.6,33.3,9331441,60.5,16009295,103786,125428,2615656,79.4,4768202,144660,586976,6476580,6435670,41.7,8086300,10199475,1061800,0,2881908,3594069,596172,603,2881421,3553655,595866,594,1092837,1034545,121350,336,7072752,36.4,7031536,45.6,2249068,68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,OH,OHA,Ohio,11689100,Report,10747775,8577643,91947,73382,3683831,4583973,301975,7864,4783268,40.9,31,4714694,51.7,8474889,93017,117964,1622440,79.3,3093367,151167,525225,3624148,3591904,39.4,4460700,5710575,576500,0,1598496,2023324,291534,2328,1598337,1991248,291428,2319,680721,740548,60208,1365,3915682,33.5,3883332,42.6,1482842,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,OK,OKA,Oklahoma,3956971,Report,3782545,2723545,95592,68829,1271265,1381080,71164,36,1537843,38.9,28.5,1519454,50.6,2693602,89645,125886,508544,80.1,933782,147022,595553,1129645,1118754,37.2,1641200,1940445,200900,0,538865,590758,70338,22,538732,580000,70300,22,225563,189812,12804,6,1199983,30.3,1189054,39.6,428185,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,OR,ORA,Oregon,4217737,Report,4083255,3178607,96812,75363,1376342,1700581,100063,1621,1936421,45.9,29.8,1906228,56.9,3141012,93729,121845,615800,80.4,1129982,147502,533006,1254989,1247283,37.2,1755600,2076555,251100,0,567615,687091,98961,283,567114,679888,98657,281,253565,267176,32960,152,1353950,32.1,1345940,40.2,553853,72.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,PA,PAA,Pennsylvania,12801989,Report,12985685,10438087,101435,81535,4477713,5603921,356189,264,6509831,50.9,30.8,6434109,63.3,10346341,101760,127719,2240583,93.6,3884346,162297,542571,3946870,3930001,38.7,5485900,6575985,923800,0,1719750,2226909,361367,211,1719235,2210558,361202,208,788729,843444,50141,120,4308237,33.7,4291203,42.2,1682434,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,PR,PRA,Puerto Rico,3193694,Report,3242340,1974000,101523,61809,794547,1110382,68793,278,1242762,38.9,23.5,1227028,46.8,1957891,74701,123708,395389,72.8,700135,128955,597195,749832,748950,28.6,1406200,1648140,188000,0,297493,452321,68869,18,297446,451486,68788,18,148240,160211,11324,3,818701,25.6,817738,31.2,319778,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1943,2021-05-04,RI,RIA,Rhode Island,1059361,Report,1169975,947446,110442,89436,398338,510787,38294,27,567918,53.6,35.1,559321,65.4,936892,109595,136861,171046,91.4,323277,172833,625501,371327,369577,43.2,483300,628875,57800,0,164158,207163,38097,6,164140,205431,38083,6,72365,78963,4909,2,409424,38.6,407660,47.7,156239,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
